pitcher,name,Team,IP,ERA,ERA_adj_sc,FIP,xFIP,xERA,ERA_minus_FIP,ERA_minus_xERA,BABIP_allowed,lob_pct,hr_fb_rate,hard_hit_rate_allowed,barrel_rate_allowed,swstr_rate,k_pct,bb_pct,G,GS,TBF,key_fangraphs,fg_swstr_rate,fg_hr_fb_rate,BABIP_allowed_all,xERA_all,IP_sc,IP_sc_adj,RA_sc,FIP_sc,FIP_sc_all,lob_pct_sc,ERA_all_sc,park_factor,park_change,park_change_label,career_babip_allowed,career_hh_allowed,career_barrel_allowed,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,xwoba_gap,gb_pct,luck_score,conf_phase,career_ip,birth_year,age,fip_minus,pitcher_quality_tier,rtm_signal,rtm_confluence,amplification_cap_applied,stuff_plus_avg,best_pitch_type,stuff_plus_signal,total_starts,disaster_starts,disaster_rate,qs_count,qs_rate,start_variance,volatility_flag,volatility_label,pitch_mix_signal,pitch_mix_note,verdict,raw_buy_score,buy_qualified,lob_confluence_flag,curr_csw,career_csw_p,csw_gap,tier_sell,age_flag,owned_pct,fp_rank,contract_year,player_name,team,ip,player_type,role_override,curr_pitch_types,new_pitches,dropped_pitches,curr_swstr_overall,career_swstr_overall,swstr_gap,curr_primary_velo,career_primary_velo,velo_gap,cbs_rank
665795,Edward Cabrera,CHC,49.7,4.53,4.53,4.49,,4.309,0.04,0.22,0.297,0.717,0.235,0.258,0.074,0.123,,,,,,21690.0,,,0.2971014492753623,4.3090625165876775,49.66666666666666,49.66666666666666,25.0,4.487513394619593,4.454553190168319,0.7172131147540984,4.53,1.0,True,Park change (MIA->CHC) - career baseline less reliable,0.266,0.4148,0.082,0.266,28,0.266,0.266,0.0012,0.442,0.0137,May,448.1,1998,28,118.5,Poor (FIP->115),0.181,No confluence,False,98.9,SI,,9,0,0.0,1,0.111,2.92,False,,0.0,,Neutral,0.0289,True,,0.2731,0.3082,-0.0351,,,91.0,159,False,Edward Cabrera,CHC,49.7,SP,False,"CH,CU,FF,SI,SL","FF,SL",,0.123,0.1854,-0.0624,95.8,96.35,-0.55,58
663460,Kris Bubic,KC,49.3,3.83,3.83,3.69,,4.219,0.14,-0.39,0.256,0.712,0.111,0.227,0.039,0.107,,,,,,21455.0,,,0.256,4.219275913043479,49.333333333333336,49.333333333333336,21.0,3.686361571655689,3.653401367204416,0.7116104868913858,3.83,1.0,False,,0.3171,0.4135,0.0679,0.3171,29,0.3171,0.3171,-0.0407,0.457,0.0124,May,489.2,1997,29,97.4,Average (95-105),-0.529,Buy confluence,True,94.2,CH,,9,1,0.111,2,0.222,3.8,False,,-0.03,velo_gain +0.05 | rv_degrade -0.08,Neutral,0.0647,True,,0.2787,0.2849,-0.0062,,,94.0,154,False,Kris Bubic,KC,49.3,SP,False,"CH,FF,SI,SL,ST","SI,SL",,0.1073,0.2403,-0.133,91.7,92.33,-0.63,34
663372,Ryan Feltner,COL,19.3,6.52,6.52,5.9,,6.29,0.62,0.23,0.293,0.611,0.238,0.283,0.088,0.113,,,,,,21446.0,,,0.293103448275862,6.290276125,19.33333333333333,19.333333333333336,14.0,5.902810779484208,5.869850575032935,0.6111111111111112,6.52,1.18,False,,0.3128,0.3743,0.0654,0.3128,30,0.3128,0.3691,0.0038,0.429,0.0122,May,352.0,1996,30,132.0,Poor (FIP->115),-0.39,Buy confluence,True,,,,5,1,0.2,0,0.0,5.48,True,High variance — signals less reliable,,,Neutral,0.3615,True,,0.2362,0.2857,-0.0495,,,0.12,396.0,False,Ryan Feltner,COL,19.3,SP,False,"CH,CU,FF,SI,SL,ST","CH,CU,FF,SI,SL,ST",,0.1135,,,94.7,,,
690997,Nolan Mclean,NYM,51.0,2.65,2.65,2.63,,2.213,0.02,0.44,0.265,0.783,0.16,0.207,0.029,0.097,,,,,,33703.0,,,0.2649572649572649,2.2131290049261083,51.0,51.0,15.0,2.626610644257702,2.5936504398064297,0.783410138248848,2.65,0.95,False,,,,,0.3,25,0.3,0.285,-0.0087,0.421,0.0112,May,64.2,2001,25,73.1,Elite (FIP-<80),0.417,No confluence,True,,,,9,0,0.0,5,0.556,2.21,False,,,,Neutral,0.0068,True,,0.3145,,,,,94.27,49,False,Nolan Mclean,NYM,51.0,SP,True,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,SI,ST",,0.0972,,,95.3,,,7
702273,Noah Schultz,CWS,29.0,4.66,4.66,4.33,,4.889,0.33,-0.23,0.227,0.653,0.105,0.256,0.045,0.092,,,,,,-1.0,,,0.2266666666666666,4.888758639999999,29.0,29.0,15.0,4.3338452622428285,4.300885057791555,0.6534090909090908,4.66,1.0,False,,,,,0.3,23,0.3,0.3,-0.0381,0.372,0.011,May,9.1,2003,23,114.3,Below Avg (105-115),-0.559,Buy confluence,True,,,,6,1,0.167,2,0.333,4.95,True,High variance — signals less reliable,,,Neutral,0.1775,True,,0.2953,,,,,71.0,390,False,Noah Schultz,CWS,29.0,SP,True,"CH,FC,FF,SI,ST","CH,FC,FF,SI,ST",,0.0916,,,95.4,,,79
642397,Gregory Soto,PIT,22.0,2.86,,2.62,,1.555,0.24,1.3,0.184,,,0.204,0.019,0.1,,,,,,19677.0,,,0.1836734693877551,1.555366523255814,22.0,,,,2.615932079735128,,2.86,1.0,False,,0.2885,0.3979,0.0577,0.2885,31,0.2885,0.2885,-0.0244,0.46,0.0107,May,387.0,1995,31,69.1,Elite (FIP-<80),1.065,No confluence,True,107.3,SI,,22,0,0.0,0,0.0,,False,,-0.03,abandonment -0.10 | new_pitch +0.07,Neutral,0.1222,True,,0.3102,0.3184,-0.0082,,,62.0,221,False,Gregory Soto,PIT,22.0,RP,False,"FF,FS,SI,SL,ST","FF,FS,SL,ST",,0.0997,,,96.2,,,24
656222,Jalen Beeks,TEX,18.3,3.93,,3.73,,3.514,0.2,0.42,0.265,,,0.307,0.045,0.098,,,,,,17192.0,,,0.2653061224489796,3.5141182857142863,18.33333333333333,,,,3.7341138979169455,,3.93,1.05,True,Park change (AZ->TEX) - career baseline less reliable,0.2892,0.3593,0.0746,0.2892,33,0.295,0.3097,-0.0209,0.519,0.0089,May,413.2,1993,33,93.8,Above Avg (80-95),0.216,No confluence,True,101.3,FF,,20,0,0.0,0,0.0,,False,,-0.01,rv_degrade -0.08 | new_pitch +0.07,Neutral,0.1081,True,,0.3058,0.2547,0.0511,,,0.14,191.0,False,Jalen Beeks,TEX,18.3,RP,False,"CH,FC,FF","CH,FC",,0.0997,0.2217,-0.122,93.4,94.55,-1.15,
683004,Jack Leiter,TEX,49.0,4.41,4.41,4.34,,4.568,0.07,-0.16,0.289,0.738,0.19,0.263,0.065,0.128,,,,,,30146.0,,,0.2890625,4.567933392523364,49.0,49.0,24.0,4.343697478991596,4.310737274540323,0.7377049180327869,4.41,1.05,False,,0.2866,0.4405,0.106,0.2866,26,0.2866,0.3009,-0.0143,0.419,0.0078,May,202.0,2000,26,109.1,Below Avg (105-115),-0.228,Buy confluence,True,98.3,CH,,9,1,0.111,2,0.222,3.74,False,,0.07,new_pitch +0.07,Neutral,0.0366,True,,0.2975,,,,,73.0,313,False,Jack Leiter,TEX,49.0,SP,False,"CH,CU,FC,FF,SI,SL","CU,FC,SI",,0.1275,0.2382,-0.1107,96.7,96.85,-0.15,78
696147,Sam Bachman,LAA,19.7,3.2,1.35,1.86,,2.374,1.34,0.83,0.133,0.75,0.0,0.19,0.038,0.141,,,,,,29754.0,,,0.1956521739130435,2.037147625000001,19.666666666666668,6.666666666666666,1.0,1.8579831932773103,3.635192480351461,0.75,3.2,1.0,False,,,,,0.3,27,0.3,0.3,-0.0018,0.521,0.0075,May,44.2,1999,27,49.1,Elite (FIP-<80),-0.514,Buy confluence,True,,,,15,0,0.0,0,0.0,2.6,False,,,,Neutral,0.7785,True,,0.3141,,,,,0.31,186.0,False,Sam Bachman,LAA,19.7,RP,False,"CH,SI,SL","CH,SI,SL",,0.141,,,98.5,,,
694297,Brandon Pfaadt,AZ,32.3,4.6,4.6,4.56,,4.431,0.04,0.17,0.275,0.698,0.2,0.254,0.058,0.115,,,,,,27782.0,,,0.2717391304347826,4.503998316546763,32.333333333333336,31.33333333333333,16.0,4.557983193277311,4.756981751712635,0.6976744186046512,4.73,1.0,False,,0.3201,0.43,0.1001,0.3201,28,0.3201,0.3201,0.0007,0.505,0.0067,May,471.0,1998,28,120.4,Poor (FIP->115),0.129,No confluence,False,107.2,ST,"FIP- override: poor outcomes, skips elite bonus (sp=107, FIP-=120)",8,0,0.0,1,0.125,3.03,False,,0.0,,Neutral,0.0174,True,,0.2818,0.3006,-0.0188,,,7.0,109.0,False,Brandon Pfaadt,AZ,32.3,SP,False,"CH,CU,FC,FF,SI,SL,ST","CU,FC,SL",,0.1155,0.2044,-0.0889,93.4,93.7,-0.3,
677952,Braxton Ashcraft,PIT,54.7,3.13,3.13,3.13,,2.345,0.0,0.78,0.279,0.755,0.125,0.259,0.031,0.126,,,,,,23793.0,,,0.2785714285714286,2.3450207671232874,54.66666666666666,54.66666666666667,19.0,3.131153924984628,3.0981937205333545,0.7551020408163265,3.13,1.0,False,,,,,0.3,27,0.3,0.3,0.0155,0.493,0.0013,May,86.2,1999,27,82.6,Above Avg (80-95),0.785,No confluence,True,92.3,SL,,9,1,0.111,4,0.444,3.17,False,,-0.1,abandonment -0.10,Neutral,0.0007,True,,0.3138,,,,,91.0,136,False,Braxton Ashcraft,PIT,54.7,SP,True,"CU,FF,FS,SI,SL","CU,FF,FS,SI",,0.1263,,,96.7,,,12
695380,Alex Hoppe,SEA,7.7,5.87,0.0,1.06,,2.163,4.81,3.71,0.0,,0.0,0.31,0.024,0.122,,,,,,-1.0,,,0.4090909090909091,4.706482333333333,7.666666666666667,2.0,0.0,1.0579831932773107,1.981544727956472,,5.87,1.0,False,,,,,0.3,28,0.3,0.3,-0.0289,0.318,0.0,May,7.2,1998,28,,Unknown,-1.103,No confluence,False,,,,7,0,0.0,0,0.0,,False,,,,Neutral,2.8338,True,,0.295,,,,,0.02,254.0,False,Alex Hoppe,SEA,7.7,RP,False,"FF,SI,SL","FF,SI,SL",,0.1223,,,97.0,,,
608566,Germán Márquez,SD,28.0,6.11,6.11,6.81,,5.575,-0.7,0.53,0.261,0.685,0.229,0.303,0.057,0.084,,,,,,15038.0,,,0.2613636363636363,5.575305789062499,28.0,28.0,19.0,6.807983193277311,6.775022988826038,0.6854838709677419,6.11,1.0,True,Park change (COL->SD) - career baseline less reliable,0.3334,0.4846,0.0915,0.3334,31,0.3334,0.3334,0.0037,0.333,0.0,May,1159.1,1995,31,179.7,Poor (FIP->115),1.235,No confluence,False,122.4,FF,,6,2,0.333,0,0.0,6.01,True,High variance — signals less reliable,0.0,,Neutral,-0.4299,True,,0.2435,0.2559,-0.0124,,,4.0,325.0,False,Germán Márquez,SD,28.0,SP,False,"CH,FF,KC,SI,SL","CH,KC,SL",CU,0.0838,0.1259,-0.0421,94.1,95.2,-1.1,
808963,Roki Sasaki,LAD,33.7,5.88,5.88,6.47,,5.604,-0.59,0.28,0.312,0.749,0.257,0.302,0.069,0.12,,,,,,35323.0,,,0.3125,5.604356585987261,33.666666666666664,33.666666666666664,22.0,6.473824777435727,6.440864572984454,0.7486631016042781,5.88,1.0,False,,,,,0.3,25,0.3,0.3,0.0263,0.406,0.0,May,49.1,2001,25,170.8,Poor (FIP->115),0.866,No confluence,False,,,,7,1,0.143,1,0.143,2.68,False,,,,Neutral,-0.3456,True,,0.2792,0.2625,0.0167,,,49.0,435,False,Roki Sasaki,LAD,33.7,SP,False,"FF,FO,FS,SI,SL","FF,FO,FS,SI,SL",,0.1199,,,97.0,,,
687075,Brandon Sproat,MIL,34.0,5.29,5.29,5.85,,4.762,-0.56,0.53,0.31,0.761,0.229,0.239,0.049,0.104,,,,,,33850.0,,,0.3103448275862069,4.761764285714285,34.0,34.0,20.0,5.852100840336134,5.81914063588486,0.7608695652173914,5.29,1.0,False,,,,,0.3,26,0.3,0.3,0.0339,0.412,0.0,May,31.0,2000,26,154.4,Poor (FIP->115),1.088,No confluence,False,,,,8,1,0.125,1,0.125,6.61,True,High variance — signals less reliable,,,Neutral,-0.326,True,,0.2846,,,,,26.0,150.0,False,Brandon Sproat,MIL,34.0,SP,True,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,SI,ST",,0.1041,,,96.7,,,
669212,Eli Morgan,KC,10.3,3.48,0.0,1.86,,0.99,1.62,2.49,0.167,1.0,0.0,0.288,0.019,0.09,,,,,,20203.0,,,0.2142857142857142,5.5359498,10.333333333333334,5.0,0.0,1.8579831932773108,5.541152021084102,1.0,3.48,1.0,False,,0.2799,0.3235,0.0773,0.2799,30,0.2799,0.2799,-0.0365,0.333,0.0,May,279.2,1996,30,,Unknown,0.87,No confluence,False,,,,7,0,0.0,0,0.0,0.0,False,,,,Neutral,0.9459,True,,0.2994,0.322,-0.0226,,,0.04,302.0,False,Eli Morgan,KC,10.3,RP,False,"CH,FF,SL","CH,FF,SL",,0.0898,,,91.0,,,
687562,Jake Bennett,BOS,10.3,3.48,3.48,4.7,,5.513,-1.22,-2.03,0.303,0.794,0.2,0.269,0.03,0.088,,,,,,,,,0.303030303030303,5.512819,10.333333333333334,10.333333333333332,4.0,4.703144483599892,4.670184279148618,0.7936507936507937,3.48,1.0,False,,,,,0.3,26,0.3,0.3,-0.0373,0.676,0.0,May,10.1,2000,26,,Unknown,-0.813,No confluence,False,,,,2,0,0.0,0,0.0,2.31,False,,,,Neutral,-0.7409,True,,0.2164,,,,,5.0,262.0,False,Jake Bennett,BOS,10.3,RP,False,"CH,CU,FC,FF,SI","CH,CU,FC,FF,SI",,0.0877,,,92.0,,,
669724,Brenan Hanifee,DET,9.3,0.96,0.0,2.72,,2.032,-1.76,-1.07,0.25,1.0,0.0,0.277,0.064,0.04,,,,,,22304.0,,,0.2758620689655172,3.604764351351352,9.333333333333334,3.0,0.0,2.724649859943977,3.66788013168318,1.0,0.96,1.0,False,,0.3115,0.4255,0.0606,0.3115,28,0.3115,0.3115,-0.0256,0.516,0.0,May,101.2,1998,28,,Unknown,0.688,No confluence,False,105.3,SI,,7,0,0.0,0,0.0,,False,,,,Neutral,-1.0716,True,,0.2698,0.2851,-0.0153,,,0.09,200.0,False,Brenan Hanifee,DET,9.3,RP,False,"CH,FF,SI,SL","CH,FF,SL",,0.0397,,,95.1,,,
670950,Trevor Richards,PHI,7.7,8.31,8.31,4.44,,2.728,3.87,5.58,0.333,0.278,0.333,0.167,0.042,0.098,,,,,,19309.0,,,0.3333333333333333,4.18822162857143,7.666666666666667,4.333333333333334,4.0,4.442598577892695,5.242414293173864,0.2777777777777778,8.22,1.06,True,Park change (KC->PHI) - career baseline less reliable,0.2742,0.376,0.0896,0.2742,0,0.2742,0.2907,0.0586,0.304,0.0,May,0.0,0,0,,Unknown,1.712,No confluence,False,,,,5,0,0.0,0,0.0,0.91,False,,,,Neutral,2.343,True,,0.2652,0.3188,-0.0536,,,0.01,339.0,False,Trevor Richards,PHI,7.7,RP,False,"CH,FF,SL","CH,FF,SL",,0.0985,,,92.2,,,
671382,Cameron Foster,BAL,7.7,2.25,2.25,3.06,,2.048,-0.81,0.2,0.462,0.875,0.0,0.13,0.0,0.136,,,,,,-1.0,,,0.5,2.62093846153846,7.666666666666667,4.0,1.0,3.0579831932773107,3.0250229888260374,0.875,7.04,1.0,False,,,,,0.3,27,0.3,0.3,0.1154,0.5,0.0,May,7.2,1999,27,,Unknown,1.012,No confluence,False,,,,5,0,0.0,0,0.0,3.18,False,,,,Neutral,-0.4328,True,,0.3117,,,,,0.01,381.0,False,Cameron Foster,BAL,7.7,RP,False,"FC,FF,SL","FC,FF,SL",,0.1364,,,96.3,,,
606303,Joel Payamps,ATL,7.7,5.87,,5.63,,5.909,0.24,-0.04,0.333,,,0.224,0.082,0.106,,,,,,14332.0,,,0.3333333333333333,5.909312166666666,7.666666666666667,,,,5.63371864099995,,5.87,1.0,False,,0.2853,0.4003,0.0856,0.2853,32,0.2853,0.2853,0.0249,0.217,0.0,May,276.1,1994,32,,Unknown,-0.279,No confluence,False,,,,12,0,0.0,0,0.0,,False,,,,Neutral,0.1574,True,,0.2583,0.2638,-0.0055,,,0.04,,False,Joel Payamps,ATL,7.7,RP,False,"CH,FC,FF,SI,ST","CH,FC,FF,SI,ST",,0.106,,,93.8,,,
690990,Cade Horton,CHC,7.3,2.84,2.84,4.32,,2.797,-1.48,0.04,0.188,0.769,1.0,0.267,0.033,0.098,,,,,,31872.0,,,0.1578947368421052,2.4257908461538467,7.333333333333333,6.333333333333333,2.0,4.321141088014153,4.525022988826038,0.7692307692307692,2.45,1.0,False,,0.267,0.413,0.1,0.267,25,0.267,0.267,-0.0377,0.55,0.0,May,125.1,2001,25,,Unknown,1.523,No confluence,False,92.5,ST,,2,0,0.0,1,0.5,,False,,0.0,,Neutral,-0.9093,True,,,,,,,25.0,,False,Cade Horton,CHC,7.3,RP,False,"CH,CU,FF,SI,ST","CH,CU,SI",,0.0978,,,95.5,,,
693312,Kyle Nicolas,CIN,7.3,12.27,4.5,7.56,,4.348,4.71,7.92,0.143,0.75,0.0,0.225,0.025,0.051,,,,,,27775.0,,,0.3333333333333333,7.15823907142857,7.333333333333333,2.0,1.0,7.557983193277311,8.20684117064422,0.75,12.27,1.08,True,Park change (PIT->CIN) - career baseline less reliable,0.2902,0.3982,0.0791,0.2902,27,0.2902,0.3134,0.0069,0.273,0.0,May,105.1,1999,27,,Unknown,3.212,No confluence,False,99.3,FF,,7,0,0.0,0,0.0,,False,,0.0,,Neutral,2.8022,True,,0.2525,,,,,0.02,478.0,False,Kyle Nicolas,CIN,7.3,RP,False,"CU,FF,SI,SL","CU,SI,SL",,0.0505,0.176,-0.1255,96.7,97.5,-0.8,
666201,Alek Manoah,LAA,7.3,0.0,0.0,5.26,,6.18,-5.26,-6.18,0.133,1.0,0.0,0.327,0.061,0.062,,,,,,26410.0,,,0.28,5.991463692307693,7.333333333333333,5.0,0.0,5.257983193277311,6.70684117064422,1.0,11.05,1.0,False,,0.2696,0.3588,0.0691,0.2696,0,0.2696,0.2696,0.044,0.346,0.0,May,0.0,0,0,,Unknown,-0.92,No confluence,False,,,,3,0,0.0,0,0.0,,False,,,,Neutral,-3.1655,True,,0.236,0.2754,-0.0394,,,0.21,339.0,False,Alek Manoah,LAA,7.3,RP,False,"CH,FF,SI,SL","CH,FF,SI,SL",,0.0621,,,87.9,,,
674841,Andrew Alvarez,WSH,7.3,0.0,0.0,0.74,,2.852,-0.74,-2.85,0.389,1.0,0.0,0.219,0.094,0.127,,,,,,29914.0,,,0.3888888888888889,2.8515988620689647,7.333333333333333,7.333333333333333,0.0,0.7398013750954924,0.706841170644219,1.0,0.0,1.0,False,,,,,0.3,27,0.3,0.3,-0.0076,0.5,0.0,May,30.2,1999,27,,Unknown,-2.112,No confluence,False,,,,2,0,0.0,0,0.0,0.0,False,,,,Neutral,-0.4326,True,,0.3273,,,,,0.23,167.0,False,Andrew Alvarez,WSH,7.3,RP,False,"CH,CU,FF,SI,SL","CH,CU,FF,SI,SL",,0.1273,,,93.0,,,
641778,Eric Lauer,TOR,35.7,6.56,6.56,6.96,,5.861,-0.4,0.7,0.25,0.616,0.22,0.248,0.068,0.075,,,,,,19316.0,,,0.25,5.861379259259259,35.666666666666664,35.666666666666664,26.0,6.955179454959554,6.922219250508281,0.6159420289855072,6.56,1.0,False,,0.2861,0.4048,0.09,0.2861,31,0.2861,0.2861,-0.002,0.261,0.0,May,714.0,1995,31,183.7,Poor (FIP->115),1.099,No confluence,False,92.3,FF,,8,2,0.25,0,0.0,3.75,False,,-0.08,velo_drop -0.08,Neutral,-0.2459,True,,0.2508,0.2803,-0.0295,,,5.0,286.0,False,Eric Lauer,TOR,35.7,SP,True,"CH,CU,FC,FF,SL","CH,CU,FC,SL",,0.0748,0.2598,-0.185,90.4,91.93,-1.53,
683769,Hunter Gaddis,CLE,10.3,5.23,,5.44,,3.948,-0.21,1.28,0.343,,,0.321,0.071,0.13,,,,,,25636.0,,,0.3428571428571428,3.94823158,10.333333333333334,,,,5.444377827535715,,5.23,1.0,False,,0.2732,0.3817,0.0826,0.2732,28,0.2732,0.2732,0.0616,0.432,0.0,May,197.2,1998,28,,Unknown,1.492,No confluence,False,88.3,SL,,13,0,0.0,0,0.0,,False,,0.12,velo_gain +0.05 | new_pitch +0.07,Neutral,-0.1001,True,,0.2919,0.3208,-0.0289,,,2.33,116.0,False,Hunter Gaddis,CLE,10.3,RP,False,"CH,FF,FS,SL","CH,FF,FS",,0.1297,0.1915,-0.0618,95.2,94.5,0.7,
682608,Peyton Gray,TEX,10.3,0.0,0.0,2.91,,5.523,-2.91,-5.52,0.211,1.0,0.0,0.27,0.048,0.104,,,,,,-1.0,,,0.2413793103448276,4.53510175,10.333333333333334,6.666666666666666,0.0,2.907983193277311,2.9282487952776504,1.0,1.74,1.05,False,,,,,0.3,31,0.3,0.315,-0.0919,0.267,0.0,May,7.0,1995,31,,Unknown,-2.613,No confluence,False,,,,7,0,0.0,0,0.0,0.0,False,,,,Neutral,-1.7846,True,,0.2778,,,,,0.02,216.0,False,Peyton Gray,TEX,10.3,RP,False,"CH,FF,SL","CH,FF,SL",,0.1056,,,92.1,,,
669371,Cole Henry,WSH,7.0,9.0,0.0,1.06,,0.139,7.94,8.86,0.2,1.0,0.0,0.196,0.022,0.101,,,,,,27570.0,,,0.35,4.439206428571428,7.0,2.0,0.0,1.0579831932773107,5.16788013168318,1.0,9.0,1.0,False,,,,,0.3,27,0.3,0.3,0.0438,0.238,0.0,May,59.2,1999,27,,Unknown,0.921,No confluence,False,94.3,FF,,7,0,0.0,0,0.0,,False,,0.0,,Neutral,4.76,True,,0.2391,,,,,0.09,402.0,False,Cole Henry,WSH,7.0,RP,False,"FC,FF,ST","FC,ST",,0.1014,,,93.7,,,
647315,Zach Pop,PHI,7.3,4.91,4.5,2.06,,8.613,2.85,-3.7,0.375,0.667,0.0,0.316,0.026,0.054,,,,,,20185.0,,,0.238095238095238,3.9447015806451606,7.333333333333333,2.0,1.0,2.0579831932773107,3.0250229888260374,0.6666666666666666,4.91,1.06,True,Park change (SEA->PHI) - career baseline less reliable,0.3155,0.4683,0.0745,0.3155,30,0.3155,0.3344,-0.049,0.524,0.0,May,169.2,1996,30,,Unknown,-6.553,No confluence,False,,,,7,0,0.0,0,0.0,,False,,,,Neutral,1.7038,True,,0.2615,,,,,0.03,366.0,False,Zach Pop,PHI,7.3,RP,False,"FC,SI,SL","FC,SI,SL",,0.0538,,,96.2,,,
669923,George Kirby,SEA,56.7,2.86,2.86,3.2,,2.386,-0.34,0.47,0.298,0.788,0.1,0.257,0.019,0.099,,,,,,25436.0,,,0.2981366459627329,2.386487533039647,56.66666666666666,56.66666666666667,18.0,3.199159663865546,3.1661994594142726,0.7876712328767124,2.86,1.0,False,,0.2985,0.3961,0.0816,0.2985,28,0.2985,0.2985,0.0115,0.57,0.0,May,665.1,1998,28,84.5,Above Avg (80-95),0.814,No confluence,False,100.1,SI,,9,0,0.0,5,0.556,1.48,False,,0.05,velo_gain +0.05,Neutral,-0.2012,True,,0.2509,0.2935,-0.0426,,,98.52,60,False,George Kirby,SEA,56.7,SP,False,"CH,FC,FF,KC,SI,ST","CH,FC,KC,ST",SL,0.0989,0.2824,-0.1835,96.6,95.88,0.72,14
676467,Colton Gordon,HOU,9.0,14.62,14.62,11.43,,7.159,3.19,7.46,0.52,0.395,0.667,0.234,0.052,0.077,,,,,,31312.0,,,0.5172413793103449,6.97204138,9.0,8.0,13.0,11.43298319327731,10.24724521104826,0.3947368421052631,13.0,1.0,False,,0.341,0.406,0.115,0.341,28,0.341,0.341,0.1709,0.371,0.0,May,93.1,1998,28,,Unknown,4.271,No confluence,False,120.3,FF,,4,3,0.75,0,0.0,9.56,True,High variance — signals less reliable,0.05,rv_improve +0.05,Neutral,1.9836,True,,0.2376,,,,,0.05,273.0,False,Colton Gordon,HOU,9.0,RP,False,"CH,CU,FF,SI,SL,ST","CH,CU,SI,SL,ST",,0.0792,,,91.2,,,
696070,Kendry Rojas,MIN,7.0,3.37,3.37,2.87,,3.852,0.5,-0.48,0.462,0.818,0.0,0.273,0.091,0.081,,,,,,-1.0,,,0.4444444444444444,5.457147999999999,7.0,5.333333333333334,2.0,2.8704831932773107,4.16788013168318,0.8181818181818182,2.57,1.0,False,,,,,0.3,24,0.3,0.3,0.0329,0.5,0.0,May,7.1,2002,24,,Unknown,-0.982,No confluence,False,,,,3,0,0.0,0,0.0,1.27,False,,,,Neutral,0.3325,True,,0.25,,,,,0.06,215.0,False,Kendry Rojas,MIN,7.0,RP,False,"CH,FF,SI,SL","CH,FF,SI,SL",,0.0809,,,95.6,,,
663903,Brady Singer,CIN,41.3,6.1,6.1,6.18,,5.683,-0.08,0.42,0.338,0.73,0.275,0.321,0.073,0.09,,,,,,25377.0,,,0.3380281690140845,5.683292622448979,41.333333333333336,41.333333333333336,28.0,6.178950935212795,6.145990730761521,0.7296137339055794,6.1,1.08,False,,0.3047,0.431,0.0834,0.3047,30,0.3047,0.3291,0.0387,0.416,0.0,May,868.2,1996,30,151.0,Poor (FIP->115),0.497,No confluence,False,102.1,SI,,9,2,0.222,0,0.0,5.59,True,High variance — signals less reliable,0.0,,Neutral,-0.037,True,,0.2725,0.3043,-0.0318,,,41.0,480,False,Brady Singer,CIN,41.3,SP,False,"FC,FF,SI,SL,ST","FC,FF,ST",,0.0899,0.1453,-0.0554,91.0,92.12,-1.12,
641793,Zack Littell,WSH,40.7,7.75,7.75,7.73,,7.046,0.02,0.7,0.241,0.476,0.255,0.318,0.073,0.054,,,,,,15823.0,,,0.2408759124087591,7.045600367021277,40.66666666666666,40.66666666666666,35.0,7.730114340818295,7.697154136367022,0.4761904761904761,7.75,1.0,True,Park change (TB->WSH) - career baseline less reliable,0.305,0.4021,0.0932,0.305,31,0.305,0.305,-0.0096,0.375,0.0,May,617.2,1995,31,204.0,Poor (FIP->115),0.684,No confluence,False,105.1,FS,,9,3,0.333,0,0.0,7.36,True,High variance — signals less reliable,0.0,,Neutral,0.0,True,,0.209,0.2716,-0.0626,,,7.0,177.0,False,Zack Littell,WSH,40.7,SP,False,"FF,FS,SI,SL,ST",ST,,0.0526,0.2175,-0.1649,91.3,93.28,-1.98,
656550,Grant Holmes,ATL,41.3,4.57,4.57,5.14,,4.46,-0.57,0.11,0.226,0.699,0.212,0.284,0.047,0.128,,,,,,16944.0,,,0.2260869565217391,4.460181830508474,41.333333333333336,41.333333333333336,21.0,5.138628354567633,5.10566815011636,0.6989247311827956,4.57,1.0,False,,0.2896,0.4058,0.0878,0.2896,30,0.2896,0.2896,-0.0317,0.451,0.0,May,205.0,1996,30,135.7,Poor (FIP->115),0.68,No confluence,False,106.5,FF,,8,1,0.125,3,0.375,3.13,False,,0.0,,Neutral,-0.3595,True,,0.2752,0.2551,0.0201,,,47.0,356,False,Grant Holmes,ATL,41.3,SP,False,"CH,CU,FC,FF,SI,SL","CH,CU,FC,SI",,0.1284,0.1804,-0.052,94.5,94.55,-0.05,106
