Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Luis Hernandez,,0.040100001,0.057700001,0,6.010109961,1,0,0,0,,1,4.732999802,1.075700045,0.708100021,0.667789996,0.162888885,0.715900004,0.0273,0.051600002,0.688799977,6.199199796,6.443100035,0.962145514,1.465999961,0.145531377,0.151257138,-0.005725761,0.271264683,1.791600049,0.293149192,0.692971852,0.382003911,,6.20893534,-0.02108984,,,,,,,,,1.674746542,1.674746542,1.957544439,1.957544439,,,,,,,,,,,,,,,,,,,Luis Hernandez,sa3018812,703461
Patrick Pridgen,,0.038800001,0.063699998,0.0078,6.224399686,0.840900004,0.0339,0,0,,1,4.743000031,1.110299945,0.731899977,0.691599965,0.173666671,0.691100001,0.0228,0.0493,0.6347,5.712300003,6.219900012,0.91839097,1.563000038,0.133818258,0.145709466,-0.011891208,0.277394678,1.801399946,0.293226314,0.686339529,0.375011144,,6.375946504,-0.021111404,,,,,,,,,1.425320087,1.425320087,1.790533274,1.790533274,,,,,,,,,,,,,,,,,,,Patrick Pridgen,sa3020564,695231
Damon Casetta-Stubbs,,0.039900001,0.0579,0,6.057539999,1,0,0,0,,1,4.715000153,1.122400045,0.714399993,0.67306,0.16455555,0.655399978,0.0272,0.0515,0.60769999,5.469299912,5.898599803,0.927220034,1.480999947,0.128886526,0.139003172,-0.010116646,0.280032932,1.777800024,0.296010657,0.687207404,0.398998087,,6.211001877,-0.021112696,,,,,,,,,1.552426668,1.552426668,1.955477901,1.955477901,,,,,,,,,,,,,,,,,,,Damon Casetta-Stubbs,sa3008387,677316
Dayan Reinoso,,0.039900001,0.0579,0,6.042869925,1,0,0,0,,1,4.750999928,1.102399945,0.71390003,0.671429992,0.155555561,0.725000024,0.0274,0.045499999,0.643899977,5.795099795,6.525000215,0.88813787,1.400000051,0.13552936,0.15259946,-0.017070101,0.276950125,1.827399969,0.297652052,0.691777208,0.411996162,,6.212402188,-0.021128182,,,,,,,,,1.596726625,1.596726625,1.95407759,1.95407759,,,,,,,,,,,,,,,,,,,Dayan Reinoso,sa3017900,703395
Wilber Perez,,0.040199999,0.057599999,0,6.003180206,1,0,0,0,,1,4.701000214,1.077399969,0.705799997,0.667020023,0.172222227,0.672999978,0.0272,0.051100001,0.681999981,6.137999833,6.056999803,1.013372962,1.550000042,0.145075505,0.143161018,0.001914487,0.270914508,1.750399947,0.289872262,0.692114014,0.359990264,,6.213668701,-0.021142189,,,,,,,,,1.672126716,1.672126716,1.952811077,1.952811077,,,,,,,,,,,,,,,,,,,Wilber Perez,sa3005219,677802
Miguel Cruz,CHC,0.0305,0.090099998,0.0274,6.890489817,0.243100002,0.1611,0,0,,1,4.975999832,1.165899992,0.811800003,0.76560998,0.160777777,0.903900027,0.0055,0.0561,0.475699991,4.281299919,8.135100245,0.526275005,1.446999997,0.095598876,0.181651941,-0.086053065,0.290313757,2.069800019,0.297415494,0.681949599,0.427635866,,7.185190984,-0.021146766,,,,,,,,,0.462493259,0.462493259,0.981288794,0.981288794,,,,,,,,,,,,,,,,,,,Miguel Cruz,sa3021768,808053
Jhan Zambrano,,0.039900001,0.0579,0,6.061049938,1,0,0,0,,1,4.743999958,1.109300017,0.715600014,0.673449993,0.157666668,0.705600023,0.0274,0.050099999,0.634500027,5.71050024,6.350400209,0.899234702,1.419000015,0.133747899,0.148735251,-0.014987352,0.278138564,1.814900041,0.297745206,0.689576582,0.409005332,,6.214246479,-0.021148579,,,,,,,,,1.578419922,1.578419922,1.9522333,1.9522333,,,,,,,,,,,,,,,,,,,Jhan Zambrano,sa3009472,683446
Tomas Reyes,,0.040399998,0.057399999,0,5.926140189,1,0,0,0,,1,4.735000134,1.106999993,0.699599981,0.658460021,0.157111108,0.689499974,0.0273,0.052200001,0.609600008,5.486400068,6.205499768,0.884118971,1.413999975,0.128743398,0.145617731,-0.016874333,0.277214321,1.796499968,0.294394133,0.695762184,0.389996156,,6.214824096,-0.021154966,,,,,,,,,1.583433475,1.583433475,1.951655682,1.951655682,,,,,,,,,,,,,,,,,,,Tomas Reyes,sa3008445,683015
Samir Chires,SFG,0.029300001,0.090999998,0.027799999,6.845669568,0.250499994,0.159500003,0,0,,1,4.859000206,1.192999959,0.803799987,0.760629952,0.180444449,0.711899996,0.0056,0.051199999,0.469500005,4.225500047,6.407099962,0.65950275,1.624000043,0.096624817,0.146511621,-0.049886804,0.291266852,1.904899955,0.293838802,0.66641337,0.394162205,,6.862557591,-0.02116981,,,,,,,,,0.728433409,0.728433409,1.303922188,1.303922188,,,,,,,,,,,,,,,,,,,Samir Chires,sa3016254,698968
Starlin Savinon,,0.032200001,0.085100003,0.024599999,6.844950199,0.3486,0.138600007,0,0,,1,4.940999985,1.18659997,0.806100011,0.760550022,0.16255556,0.847500026,0.0088,0.048799999,0.457700014,4.119300127,7.627500236,0.540058997,1.463000044,0.092633073,0.171523989,-0.078890915,0.293371568,2.034099996,0.29903958,0.67975914,0.423004945,,7.053202112,-0.021182578,,,,,,,,,0.541906637,0.541906637,1.113277666,1.113277666,,,,,,,,,,,,,,,,,,,Starlin Savinon,sa3021735,806710
Diego Dugarte,,0.0284,0.091200002,0.0208,7.196220338,0.278499991,0.153500006,0,0,,1,4.893000126,1.221699953,0.842599988,0.799580038,0.195777774,0.734200001,0.0065,0.0579,0.439599991,3.956399918,6.607800007,0.598746922,1.761999965,0.089842628,0.15005109,-0.060208462,0.297910194,1.955899954,0.296036808,0.661964941,0.388008634,,7.20869086,-0.021195638,,,,,,,,,0.318413482,0.318413482,0.957788918,0.957788918,,,,,,,,,,,,,,,,,,,Diego Dugarte,sa3019293,805056
Adrian Martinez,,0.0286,0.090899996,0.021400001,7.184160054,0.282599986,0.152600005,0,0,,1,4.933000088,1.216300011,0.843299985,0.798240006,0.181555554,0.801500022,0.0067,0.051899999,0.444099993,3.996899933,7.213500202,0.554086064,1.633999988,0.09002635,0.162477196,-0.072450846,0.298141973,2.017800033,0.299583404,0.665958962,0.415996031,,7.198702064,-0.021198202,,,,,,,,,0.332486574,0.332486574,0.967777714,0.967777714,,,,,,,,,,,,,,,,,,,Adrian Martinez,sa3016049,699395
Dalton Fowler,TBR,0.0405,0.060400002,0.0061,5.836050153,0.891200006,0.0232,0,0,,1,4.762000084,1.090299964,0.692300022,0.648450017,0.145555556,0.759000003,0.0243,0.048099998,0.658999979,5.930999815,6.83100003,0.868247664,1.310000002,0.138387226,0.15938681,-0.020999585,0.275683315,1.849299967,0.299886058,0.703120233,0.435737729,,6.16200205,-0.021204267,,,,,,,,,1.671586711,1.671586711,2.004477728,2.004477728,,,,,,,,,,,,,,,,,,,Dalton Fowler,sa3023125,687096
