id,name,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,season
657656,"Laureano, Ramón",102,0.39215686274509803,0.607843137254902,0.3235294117647059,0.22549019607843138,0.058823529411764705,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.18627450980392157,0.1568627450980392,0.049019607843137254,0.16666666666666669,0.19607843137254904,0.2450980392156863,2026
687462,"Horwitz, Spencer",109,0.43119266055045874,0.5688073394495413,0.22018348623853212,0.23853211009174313,0.11009174311926606,0.3761467889908257,0.30275229357798167,0.3211009174311927,0.22935779816513763,0.12844036697247707,0.07339449541284404,0.14678899082568808,0.1743119266055046,0.24770642201834864,2026
624413,"Alonso, Pete",134,0.4253731343283582,0.5746268656716418,0.31343283582089554,0.21641791044776118,0.04477611940298507,0.34328358208955223,0.44029850746268656,0.21641791044776118,0.1791044776119403,0.20149253731343283,0.04477611940298507,0.16417910447761194,0.23880597014925373,0.17164179104477612,2026
668939,"Rutschman, Adley",100,0.36,0.64,0.3,0.29,0.05,0.37,0.39,0.24,0.17,0.14,0.05,0.19999999999999998,0.25,0.19,2026
669236,"Jackson, Jeremiah",118,0.5423728813559322,0.4576271186440678,0.2542372881355932,0.16101694915254236,0.0423728813559322,0.4322033898305085,0.3220338983050847,0.2457627118644068,0.2711864406779661,0.22033898305084745,0.05084745762711865,0.1610169491525424,0.10169491525423727,0.19491525423728814,2026
661388,"Contreras, William",155,0.45161290322580644,0.5483870967741936,0.2129032258064516,0.23225806451612904,0.1032258064516129,0.4,0.3548387096774194,0.24516129032258063,0.22580645161290322,0.1870967741935484,0.03870967741935484,0.1741935483870968,0.16774193548387098,0.20645161290322578,2026
682663,"Ramírez, Agustín",86,0.5232558139534884,0.47674418604651164,0.1511627906976744,0.22093023255813954,0.10465116279069768,0.3953488372093023,0.4069767441860465,0.19767441860465115,0.27906976744186046,0.23255813953488372,0.011627906976744186,0.11627906976744184,0.1744186046511628,0.18604651162790697,2026
681393,"Norby, Connor",97,0.422680412371134,0.577319587628866,0.32989690721649484,0.16494845360824742,0.08247422680412371,0.38144329896907214,0.41237113402061853,0.20618556701030927,0.24742268041237114,0.15463917525773196,0.020618556701030927,0.134020618556701,0.25773195876288657,0.18556701030927833,2026
669065,"Stowers, Kyle",69,0.4492753623188406,0.5507246376811594,0.21739130434782608,0.2318840579710145,0.10144927536231885,0.4782608695652174,0.36231884057971014,0.15942028985507245,0.2753623188405797,0.14492753623188406,0.028985507246376812,0.2028985507246377,0.21739130434782608,0.13043478260869565,2026
573262,"Yastrzemski, Mike",93,0.44086021505376344,0.5591397849462366,0.26881720430107525,0.21505376344086022,0.07526881720430108,0.46236559139784944,0.3010752688172043,0.23655913978494625,0.26881720430107525,0.12903225806451613,0.043010752688172046,0.1935483870967742,0.17204301075268819,0.1935483870967742,2026
671739,"Harris II, Michael",126,0.46825396825396826,0.5317460317460317,0.24603174603174602,0.23015873015873015,0.05555555555555555,0.31746031746031744,0.49206349206349204,0.19047619047619047,0.15873015873015872,0.25396825396825395,0.05555555555555555,0.15873015873015872,0.23809523809523808,0.1349206349206349,2026
543807,"Springer, George",88,0.45454545454545453,0.5454545454545454,0.26136363636363635,0.1590909090909091,0.125,0.4772727272727273,0.2840909090909091,0.23863636363636365,0.26136363636363635,0.14772727272727273,0.045454545454545456,0.21590909090909094,0.13636363636363638,0.19318181818181818,2026
672960,"Okamoto, Kazuma",115,0.4,0.6000000000000001,0.2956521739130435,0.21739130434782608,0.08695652173913043,0.4782608695652174,0.3739130434782609,0.14782608695652175,0.21739130434782608,0.1565217391304348,0.02608695652173913,0.26086956521739135,0.21739130434782608,0.12173913043478261,2026
662139,"Varsho, Daulton",130,0.3769230769230769,0.6230769230769232,0.2153846153846154,0.3230769230769231,0.08461538461538462,0.36923076923076925,0.3769230769230769,0.25384615384615383,0.16153846153846155,0.13846153846153847,0.07692307692307693,0.2076923076923077,0.23846153846153845,0.1769230769230769,2026
571970,"Muncy, Max",109,0.3944954128440367,0.6055045871559632,0.3486238532110092,0.21100917431192662,0.045871559633027525,0.5045871559633027,0.3302752293577982,0.1651376146788991,0.23853211009174313,0.12844036697247707,0.027522935779816515,0.2660550458715596,0.2018348623853211,0.13761467889908258,2026
606192,"Hernández, Teoscar",110,0.45454545454545453,0.5454545454545454,0.2818181818181818,0.21818181818181817,0.045454545454545456,0.33636363636363636,0.42727272727272725,0.23636363636363636,0.21818181818181817,0.19090909090909092,0.045454545454545456,0.1181818181818182,0.23636363636363633,0.19090909090909092,2026
664728,"Isbel, Kyle",92,0.44565217391304346,0.5543478260869565,0.16304347826086957,0.2826086956521739,0.10869565217391304,0.2717391304347826,0.3804347826086957,0.34782608695652173,0.14130434782608695,0.15217391304347827,0.15217391304347827,0.13043478260869565,0.2282608695652174,0.19565217391304346,2026
686555,"Collins, Isaac",90,0.36666666666666664,0.6333333333333333,0.2222222222222222,0.2777777777777778,0.13333333333333333,0.4666666666666667,0.2777777777777778,0.25555555555555554,0.23333333333333334,0.08888888888888889,0.044444444444444446,0.23333333333333334,0.18888888888888888,0.21111111111111108,2026
691781,"House, Brady",114,0.5087719298245614,0.49122807017543857,0.2719298245614035,0.21052631578947367,0.008771929824561403,0.35964912280701755,0.43859649122807015,0.20175438596491227,0.2543859649122807,0.20175438596491227,0.05263157894736842,0.10526315789473684,0.23684210526315788,0.14912280701754385,2026
678391,"Vivas, Jorbit",81,0.49382716049382713,0.5061728395061729,0.16049382716049382,0.25925925925925924,0.08641975308641975,0.37037037037037035,0.35802469135802467,0.2716049382716049,0.25925925925925924,0.16049382716049382,0.07407407407407407,0.1111111111111111,0.19753086419753085,0.19753086419753085,2026
682928,"Abrams, CJ",137,0.38686131386861317,0.6131386861313868,0.2846715328467153,0.21897810218978103,0.10948905109489052,0.4233576642335766,0.3284671532846715,0.24817518248175183,0.2116788321167883,0.16058394160583941,0.014598540145985401,0.2116788321167883,0.1678832116788321,0.23357664233576642,2026
682985,"Greene, Riley",119,0.40336134453781514,0.5966386554621849,0.2689075630252101,0.2689075630252101,0.058823529411764705,0.3697478991596639,0.3865546218487395,0.24369747899159663,0.21008403361344538,0.15126050420168066,0.04201680672268908,0.1596638655462185,0.23529411764705885,0.20168067226890757,2026
690993,"Keith, Colt",102,0.45098039215686275,0.5490196078431373,0.22549019607843138,0.23529411764705882,0.08823529411764706,0.4117647058823529,0.3627450980392157,0.22549019607843138,0.22549019607843138,0.19607843137254902,0.029411764705882353,0.18627450980392155,0.16666666666666666,0.19607843137254902,2026
608070,"Ramírez, José",154,0.3116883116883117,0.6883116883116883,0.35064935064935066,0.23376623376623376,0.1038961038961039,0.461038961038961,0.38961038961038963,0.14935064935064934,0.17532467532467533,0.11038961038961038,0.025974025974025976,0.2857142857142857,0.27922077922077926,0.12337662337662336,2026
680757,"Kwan, Steven",148,0.4391891891891892,0.5608108108108107,0.23648648648648649,0.22297297297297297,0.10135135135135136,0.31756756756756754,0.35135135135135137,0.3310810810810811,0.20270270270270271,0.13513513513513514,0.10135135135135136,0.11486486486486483,0.21621621621621623,0.22972972972972971,2026
666969,"García, Adolis",119,0.3865546218487395,0.6134453781512605,0.2184873949579832,0.31092436974789917,0.08403361344537816,0.35294117647058826,0.40336134453781514,0.24369747899159663,0.23529411764705882,0.13445378151260504,0.01680672268907563,0.11764705882352944,0.26890756302521013,0.226890756302521,2026
592663,"Realmuto, J.T.",83,0.42168674698795183,0.5783132530120482,0.3373493975903614,0.24096385542168675,0,0.3855421686746988,0.3614457831325301,0.25301204819277107,0.2289156626506024,0.14457831325301204,0.04819277108433735,0.15662650602409642,0.21686746987951808,0.20481927710843373,2026
701675,"Church, Nathan",113,0.4690265486725664,0.5309734513274337,0.22123893805309736,0.21238938053097345,0.09734513274336283,0.34513274336283184,0.4247787610619469,0.23008849557522124,0.18584070796460178,0.23893805309734514,0.04424778761061947,0.15929203539823006,0.18584070796460175,0.18584070796460178,2026
687363,"Scott II, Victor",89,0.6179775280898876,0.3820224719101123,0.14606741573033707,0.20224719101123595,0.033707865168539325,0.33707865168539325,0.43820224719101125,0.2247191011235955,0.29213483146067415,0.25842696629213485,0.06741573033707865,0.0449438202247191,0.1797752808988764,0.15730337078651685,2026
686780,"Pagés, Pedro",77,0.4675324675324675,0.5324675324675324,0.3116883116883117,0.14285714285714285,0.07792207792207792,0.44155844155844154,0.3246753246753247,0.23376623376623376,0.24675324675324675,0.18181818181818182,0.03896103896103896,0.1948051948051948,0.14285714285714285,0.19480519480519481,2026
807712,"Keaschall, Luke",139,0.41007194244604317,0.5899280575539568,0.2805755395683453,0.2014388489208633,0.1079136690647482,0.35251798561151076,0.35251798561151076,0.2949640287769784,0.2302158273381295,0.12949640287769784,0.050359712230215826,0.12230215827338126,0.22302158273381292,0.2446043165467626,2026
665019,"Clemens, Kody",85,0.3764705882352941,0.6235294117647059,0.3176470588235294,0.2235294117647059,0.08235294117647059,0.35294117647058826,0.36470588235294116,0.2823529411764706,0.17647058823529413,0.15294117647058825,0.047058823529411764,0.17647058823529413,0.2117647058823529,0.23529411764705882,2026
605170,"Caratini, Victor",87,0.47126436781609193,0.5287356321839081,0.19540229885057472,0.3103448275862069,0.022988505747126436,0.3793103448275862,0.39080459770114945,0.22988505747126436,0.21839080459770116,0.1839080459770115,0.06896551724137931,0.16091954022988503,0.20689655172413796,0.16091954022988506,2026
687263,"Neto, Zach",123,0.3170731707317073,0.6829268292682927,0.3821138211382114,0.23577235772357724,0.06504065040650407,0.5040650406504065,0.3008130081300813,0.1951219512195122,0.2032520325203252,0.08943089430894309,0.024390243902439025,0.30081300813008127,0.21138211382113825,0.17073170731707318,2026
666139,"Lowe, Josh",83,0.3493975903614458,0.6506024096385542,0.3614457831325301,0.1927710843373494,0.0963855421686747,0.3132530120481928,0.4578313253012048,0.2289156626506024,0.1566265060240964,0.1566265060240964,0.03614457831325301,0.1566265060240964,0.3012048192771084,0.19277108433734938,2026
686668,"Doyle, Brenton",71,0.5633802816901409,0.4366197183098592,0.19718309859154928,0.2112676056338028,0.028169014084507043,0.4084507042253521,0.4647887323943662,0.1267605633802817,0.2535211267605634,0.2535211267605634,0.056338028169014086,0.15492957746478875,0.2112676056338028,0.0704225352112676,2026
668715,"Steer, Spencer",131,0.37404580152671757,0.6259541984732825,0.3435114503816794,0.20610687022900764,0.07633587786259542,0.4732824427480916,0.32061068702290074,0.20610687022900764,0.1984732824427481,0.1450381679389313,0.030534351145038167,0.2748091603053435,0.17557251908396945,0.17557251908396948,2026
663993,"Lowe, Nathaniel",72,0.4027777777777778,0.5972222222222222,0.2222222222222222,0.3333333333333333,0.041666666666666664,0.4444444444444444,0.2916666666666667,0.2638888888888889,0.2916666666666667,0.08333333333333333,0.027777777777777776,0.15277777777777773,0.20833333333333337,0.2361111111111111,2026
671218,"Ramos, Heliot",119,0.5210084033613446,0.4789915966386555,0.2184873949579832,0.23529411764705882,0.025210084033613446,0.35294117647058826,0.42016806722689076,0.226890756302521,0.25210084033613445,0.2184873949579832,0.05042016806722689,0.10084033613445381,0.20168067226890757,0.1764705882352941,2026
647304,"Naylor, Josh",154,0.4025974025974026,0.5974025974025974,0.22077922077922077,0.24675324675324675,0.12987012987012986,0.4675324675324675,0.3181818181818182,0.21428571428571427,0.24675324675324675,0.12337662337662338,0.032467532467532464,0.22077922077922077,0.19480519480519481,0.18181818181818182,2026
660844,"Rivas, Leo",66,0.3787878787878788,0.6212121212121212,0.3181818181818182,0.19696969696969696,0.10606060606060606,0.4393939393939394,0.36363636363636365,0.19696969696969696,0.24242424242424243,0.10606060606060606,0.030303030303030304,0.19696969696969696,0.25757575757575757,0.16666666666666666,2026
677594,"Rodríguez, Julio",149,0.46308724832214765,0.5369127516778524,0.2214765100671141,0.2214765100671141,0.09395973154362416,0.38926174496644295,0.3959731543624161,0.21476510067114093,0.21476510067114093,0.18120805369127516,0.06711409395973154,0.174496644295302,0.21476510067114093,0.1476510067114094,2026
621020,"Swanson, Dansby",123,0.45528455284552843,0.5447154471544716,0.3252032520325203,0.17073170731707318,0.04878048780487805,0.4796747967479675,0.35772357723577236,0.16260162601626016,0.3008130081300813,0.13008130081300814,0.024390243902439025,0.17886178861788615,0.22764227642276422,0.13821138211382114,2026
680776,"Duran, Jarren",121,0.49586776859504134,0.5041322314049588,0.2066115702479339,0.18181818181818182,0.11570247933884298,0.4214876033057851,0.34710743801652894,0.23140495867768596,0.2892561983471074,0.15702479338842976,0.049586776859504134,0.1322314049586777,0.19008264462809918,0.18181818181818182,2026
575929,"Contreras, Willson",114,0.41228070175438597,0.587719298245614,0.2719298245614035,0.21929824561403508,0.09649122807017543,0.5,0.3333333333333333,0.16666666666666666,0.2543859649122807,0.13157894736842105,0.02631578947368421,0.24561403508771928,0.20175438596491227,0.14035087719298245,2026
596115,"Story, Trevor",110,0.4818181818181818,0.5181818181818182,0.20909090909090908,0.22727272727272727,0.08181818181818182,0.45454545454545453,0.35454545454545455,0.19090909090909092,0.24545454545454545,0.18181818181818182,0.05454545454545454,0.20909090909090908,0.17272727272727273,0.13636363636363638,2026
667670,"Rooker, Brent",80,0.3375,0.6625000000000001,0.3875,0.225,0.05,0.4125,0.3625,0.225,0.2,0.125,0.0125,0.21249999999999997,0.2375,0.2125,2026
691777,"Muncy, Max",57,0.49122807017543857,0.5087719298245614,0.2631578947368421,0.19298245614035087,0.05263157894736842,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.22807017543859648,0.21052631578947367,0.05263157894736842,0.24561403508771928,0.10526315789473684,0.15789473684210525,2026
671732,"Butler, Lawrence",90,0.4888888888888889,0.5111111111111111,0.2222222222222222,0.23333333333333334,0.05555555555555555,0.3333333333333333,0.36666666666666664,0.3,0.26666666666666666,0.16666666666666666,0.05555555555555555,0.06666666666666665,0.19999999999999998,0.24444444444444444,2026
606466,"Marte, Ketel",146,0.4794520547945205,0.5205479452054794,0.2054794520547945,0.2602739726027397,0.0547945205479452,0.5273972602739726,0.2876712328767123,0.18493150684931506,0.2876712328767123,0.1643835616438356,0.0273972602739726,0.2397260273972603,0.1232876712328767,0.15753424657534246,2026
680728,"Del Castillo, Adrian",63,0.38095238095238093,0.619047619047619,0.31746031746031744,0.20634920634920634,0.09523809523809523,0.31746031746031744,0.4444444444444444,0.23809523809523808,0.1746031746031746,0.15873015873015872,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.19047619047619047,2026
656775,"Mullins, Cedric",116,0.3017241379310345,0.6982758620689655,0.3103448275862069,0.19827586206896552,0.1896551724137931,0.45689655172413796,0.33620689655172414,0.20689655172413793,0.16379310344827586,0.10344827586206896,0.034482758620689655,0.2931034482758621,0.2327586206896552,0.1724137931034483,2026
592518,"Machado, Manny",126,0.42857142857142855,0.5714285714285714,0.21428571428571427,0.2698412698412698,0.0873015873015873,0.4126984126984127,0.3253968253968254,0.2619047619047619,0.21428571428571427,0.1746031746031746,0.03968253968253968,0.1984126984126984,0.1507936507936508,0.22222222222222224,2026
593428,"Bogaerts, Xander",137,0.48905109489051096,0.5109489051094891,0.25547445255474455,0.2116788321167883,0.043795620437956206,0.48905109489051096,0.2773722627737226,0.23357664233576642,0.26277372262773724,0.17518248175182483,0.051094890510948905,0.22627737226277372,0.1021897810218978,0.18248175182481752,2026
665487,"Tatis Jr., Fernando",133,0.5338345864661654,0.46616541353383456,0.19548872180451127,0.24060150375939848,0.03007518796992481,0.2706766917293233,0.45864661654135336,0.2706766917293233,0.20300751879699247,0.2706766917293233,0.06015037593984962,0.06766917293233082,0.18796992481203006,0.21052631578947367,2026
630105,"Cronenworth, Jake",74,0.5540540540540541,0.445945945945946,0.17567567567567569,0.1891891891891892,0.08108108108108109,0.32432432432432434,0.4594594594594595,0.21621621621621623,0.22972972972972974,0.2702702702702703,0.05405405405405406,0.0945945945945946,0.1891891891891892,0.16216216216216217,2026
656811,"O'Hearn, Ryan",127,0.4566929133858268,0.5433070866141732,0.28346456692913385,0.23622047244094488,0.023622047244094488,0.4094488188976378,0.30708661417322836,0.28346456692913385,0.23622047244094488,0.14960629921259844,0.07086614173228346,0.1732283464566929,0.15748031496062992,0.2125984251968504,2026
665833,"Cruz, Oneil",119,0.5126050420168067,0.48739495798319327,0.2184873949579832,0.23529411764705882,0.03361344537815126,0.42016806722689076,0.36134453781512604,0.2184873949579832,0.24369747899159663,0.17647058823529413,0.09243697478991597,0.17647058823529413,0.18487394957983191,0.12605042016806722,2026
542303,"Ozuna, Marcell",103,0.2621359223300971,0.7378640776699028,0.3300970873786408,0.2524271844660194,0.1553398058252427,0.36893203883495146,0.34951456310679613,0.2815533980582524,0.18446601941747573,0.07766990291262135,0,0.18446601941747573,0.27184466019417475,0.2815533980582524,2026
677942,"Alexander, Blaze",65,0.5538461538461539,0.4461538461538462,0.15384615384615385,0.27692307692307694,0.015384615384615385,0.3076923076923077,0.4,0.2923076923076923,0.24615384615384617,0.23076923076923078,0.07692307692307693,0.06153846153846154,0.16923076923076924,0.2153846153846154,2026
683002,"Henderson, Gunnar",142,0.4225352112676056,0.5774647887323944,0.3028169014084507,0.2112676056338028,0.06338028169014084,0.45774647887323944,0.3591549295774648,0.18309859154929578,0.176056338028169,0.21830985915492956,0.028169014084507043,0.28169014084507044,0.14084507042253525,0.15492957746478875,2026
665750,"Taveras, Leody",85,0.4,0.6,0.25882352941176473,0.24705882352941178,0.09411764705882353,0.3176470588235294,0.4588235294117647,0.2235294117647059,0.15294117647058825,0.2235294117647059,0.023529411764705882,0.16470588235294115,0.2352941176470588,0.2,2026
641343,"Bauers, Jake",110,0.4727272727272727,0.5272727272727272,0.2727272727272727,0.20909090909090908,0.045454545454545456,0.41818181818181815,0.32727272727272727,0.2545454545454545,0.2636363636363636,0.17272727272727273,0.03636363636363636,0.15454545454545454,0.15454545454545454,0.21818181818181814,2026
666152,"Hamilton, David",85,0.6,0.4,0.2235294117647059,0.10588235294117647,0.07058823529411765,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.2235294117647059,0.18823529411764706,0.18823529411764706,0.12941176470588237,0.10588235294117648,0.1647058823529412,2026
689414,"Hicks, Liam",139,0.41007194244604317,0.5899280575539568,0.26618705035971224,0.2517985611510791,0.07194244604316546,0.4172661870503597,0.38848920863309355,0.19424460431654678,0.22302158273381295,0.15827338129496402,0.02877697841726619,0.19424460431654678,0.23021582733812954,0.1654676258992806,2026
805300,"Marsee, Jakob",125,0.32,0.68,0.264,0.264,0.152,0.424,0.352,0.224,0.168,0.12,0.032,0.256,0.23199999999999998,0.192,2026
669364,"Edwards, Xavier",160,0.4375,0.5625,0.2375,0.26875,0.05625,0.325,0.36875,0.30625,0.20625,0.15625,0.075,0.11875000000000002,0.21250000000000002,0.23125,2026
621566,"Olson, Matt",138,0.3695652173913043,0.6304347826086956,0.34782608695652173,0.18840579710144928,0.09420289855072464,0.35507246376811596,0.39855072463768115,0.2463768115942029,0.16666666666666666,0.15942028985507245,0.043478260869565216,0.1884057971014493,0.2391304347826087,0.2028985507246377,2026
665489,"Guerrero Jr., Vladimir",154,0.4805194805194805,0.5194805194805194,0.18831168831168832,0.2597402597402597,0.07142857142857142,0.33766233766233766,0.42207792207792205,0.24025974025974026,0.18831168831168832,0.22077922077922077,0.07142857142857142,0.14935064935064934,0.20129870129870128,0.16883116883116883,2026
665926,"Giménez, Andrés",131,0.5190839694656488,0.48091603053435117,0.22900763358778625,0.19083969465648856,0.061068702290076333,0.3969465648854962,0.32061068702290074,0.2824427480916031,0.26717557251908397,0.1984732824427481,0.05343511450381679,0.1297709923664122,0.12213740458015265,0.22900763358778628,2026
669257,"Smith, Will",113,0.2743362831858407,0.7256637168141592,0.3805309734513274,0.2831858407079646,0.061946902654867256,0.3008849557522124,0.39823008849557523,0.3008849557522124,0.1415929203539823,0.11504424778761062,0.017699115044247787,0.15929203539823011,0.2831858407079646,0.2831858407079646,2026
690976,"Freeland, Alex",69,0.5507246376811594,0.4492753623188406,0.2318840579710145,0.18840579710144928,0.028985507246376812,0.34782608695652173,0.4057971014492754,0.2463768115942029,0.21739130434782608,0.2608695652173913,0.07246376811594203,0.13043478260869565,0.1449275362318841,0.17391304347826086,2026
663656,"Tucker, Kyle",136,0.36764705882352944,0.6323529411764706,0.3161764705882353,0.25,0.0661764705882353,0.45588235294117646,0.36764705882352944,0.17647058823529413,0.20588235294117646,0.11764705882352941,0.04411764705882353,0.25,0.25,0.1323529411764706,2026
660271,"Ohtani, Shohei",123,0.44715447154471544,0.5528455284552846,0.3333333333333333,0.2032520325203252,0.016260162601626018,0.5447154471544715,0.24390243902439024,0.21138211382113822,0.3252032520325203,0.0975609756097561,0.024390243902439025,0.2195121951219512,0.14634146341463414,0.1869918699186992,2026
808975,"Kim, Hyeseong",75,0.4666666666666667,0.5333333333333333,0.21333333333333335,0.29333333333333333,0.02666666666666667,0.29333333333333333,0.44,0.26666666666666666,0.22666666666666666,0.16,0.08,0.06666666666666668,0.28,0.18666666666666665,2026
695506,"Caglianone, Jac",96,0.4375,0.5625000000000001,0.25,0.2916666666666667,0.020833333333333332,0.4270833333333333,0.40625,0.16666666666666666,0.23958333333333334,0.16666666666666666,0.03125,0.18749999999999997,0.23958333333333334,0.13541666666666666,2026
695600,"Jensen, Carter",94,0.35106382978723405,0.648936170212766,0.3404255319148936,0.22340425531914893,0.0851063829787234,0.4148936170212766,0.3191489361702128,0.26595744680851063,0.18085106382978725,0.1276595744680851,0.0425531914893617,0.23404255319148934,0.1914893617021277,0.22340425531914893,2026
521692,"Perez, Salvador",142,0.3732394366197183,0.6267605633802816,0.29577464788732394,0.24647887323943662,0.08450704225352113,0.3873239436619718,0.31690140845070425,0.29577464788732394,0.2112676056338028,0.11971830985915492,0.04225352112676056,0.176056338028169,0.1971830985915493,0.2535211267605634,2026
677951,"Witt Jr., Bobby",158,0.37341772151898733,0.6265822784810127,0.25949367088607594,0.2721518987341772,0.0949367088607595,0.25316455696202533,0.43037974683544306,0.31645569620253167,0.15822784810126583,0.16455696202531644,0.05063291139240506,0.0949367088607595,0.2658227848101266,0.2658227848101266,2026
671277,"García Jr., Luis",124,0.4435483870967742,0.5564516129032259,0.20967741935483872,0.25806451612903225,0.08870967741935484,0.3387096774193548,0.3870967741935484,0.27419354838709675,0.20967741935483872,0.1693548387096774,0.06451612903225806,0.1290322580645161,0.21774193548387097,0.2096774193548387,2026
696285,"Young, Jacob",129,0.3953488372093023,0.6046511627906977,0.24806201550387597,0.27906976744186046,0.07751937984496124,0.3488372093023256,0.3798449612403101,0.2713178294573643,0.21705426356589147,0.14728682170542637,0.031007751937984496,0.13178294573643412,0.23255813953488372,0.24031007751937983,2026
695578,"Wood, James",118,0.4067796610169492,0.5932203389830508,0.3050847457627119,0.2796610169491525,0.00847457627118644,0.2796610169491525,0.3305084745762712,0.3898305084745763,0.1864406779661017,0.16101694915254236,0.059322033898305086,0.09322033898305082,0.16949152542372883,0.3305084745762712,2026
663837,"Vierling, Matt",99,0.40404040404040403,0.5959595959595959,0.2828282828282828,0.21212121212121213,0.10101010101010101,0.36363636363636365,0.3939393939393939,0.24242424242424243,0.2222222222222222,0.16161616161616163,0.020202020202020204,0.14141414141414144,0.2323232323232323,0.22222222222222224,2026
650402,"Torres, Gleyber",96,0.4895833333333333,0.5104166666666666,0.25,0.25,0.010416666666666666,0.16666666666666666,0.3854166666666667,0.4479166666666667,0.13541666666666666,0.22916666666666666,0.125,0.03125,0.15625000000000003,0.3229166666666667,2026
693307,"Dingler, Dillon",121,0.39669421487603307,0.6033057851239669,0.2809917355371901,0.256198347107438,0.06611570247933884,0.4297520661157025,0.35537190082644626,0.21487603305785125,0.21487603305785125,0.1487603305785124,0.03305785123966942,0.21487603305785125,0.20661157024793386,0.18181818181818182,2026
682657,"Martínez, Angel",123,0.44715447154471544,0.5528455284552845,0.25203252032520324,0.22764227642276422,0.07317073170731707,0.4959349593495935,0.3008130081300813,0.2032520325203252,0.22764227642276422,0.14634146341463414,0.07317073170731707,0.2682926829268293,0.1544715447154472,0.13008130081300812,2026
656555,"Hoskins, Rhys",70,0.34285714285714286,0.6571428571428573,0.34285714285714286,0.2,0.11428571428571428,0.5428571428571428,0.21428571428571427,0.24285714285714285,0.24285714285714285,0.05714285714285714,0.04285714285714286,0.29999999999999993,0.15714285714285714,0.2,2026
664761,"Bohm, Alec",141,0.46808510638297873,0.5319148936170213,0.2127659574468085,0.24113475177304963,0.07801418439716312,0.2624113475177305,0.5106382978723404,0.22695035460992907,0.1773049645390071,0.2624113475177305,0.028368794326241134,0.08510638297872339,0.2482269503546099,0.19858156028368795,2026
702222,"Crawford, Justin",110,0.6090909090909091,0.39090909090909093,0.15454545454545454,0.2,0.03636363636363636,0.3,0.39090909090909093,0.3090909090909091,0.2,0.2636363636363636,0.14545454545454545,0.09999999999999998,0.12727272727272732,0.16363636363636364,2026
681082,"Stott, Bryson",123,0.42276422764227645,0.5772357723577236,0.2764227642276423,0.21138211382113822,0.08943089430894309,0.4634146341463415,0.37398373983739835,0.16260162601626016,0.23577235772357724,0.13821138211382114,0.04878048780487805,0.22764227642276424,0.23577235772357721,0.11382113821138211,2026
605137,"Bell, Josh",128,0.359375,0.640625,0.265625,0.2890625,0.0859375,0.4609375,0.3359375,0.203125,0.1875,0.1328125,0.0390625,0.2734375,0.203125,0.1640625,2026
686797,"Lee, Brooks",134,0.4253731343283582,0.5746268656716418,0.2462686567164179,0.2537313432835821,0.07462686567164178,0.39552238805970147,0.34328358208955223,0.26119402985074625,0.20149253731343283,0.17164179104477612,0.05223880597014925,0.19402985074626863,0.17164179104477612,0.208955223880597,2026
621439,"Buxton, Byron",127,0.2677165354330709,0.7322834645669292,0.3779527559055118,0.1732283464566929,0.18110236220472442,0.4645669291338583,0.30708661417322836,0.2283464566929134,0.14173228346456693,0.08661417322834646,0.03937007874015748,0.3228346456692913,0.2204724409448819,0.1889763779527559,2026
694728,"Matthews, Brice",78,0.5,0.5,0.24358974358974358,0.19230769230769232,0.0641025641025641,0.3717948717948718,0.46153846153846156,0.16666666666666666,0.21794871794871795,0.24358974358974358,0.038461538461538464,0.15384615384615385,0.21794871794871798,0.1282051282051282,2026
663757,"Grisham, Trent",121,0.3884297520661157,0.6115702479338844,0.3305785123966942,0.18181818181818182,0.09917355371900827,0.4297520661157025,0.36363636363636365,0.2066115702479339,0.2396694214876033,0.1322314049586777,0.01652892561983471,0.19008264462809918,0.23140495867768596,0.19008264462809918,2026
676609,"Caballero, José",106,0.5566037735849056,0.44339622641509435,0.18867924528301888,0.16981132075471697,0.08490566037735849,0.42452830188679247,0.4056603773584906,0.16981132075471697,0.25471698113207547,0.25471698113207547,0.04716981132075472,0.169811320754717,0.15094339622641512,0.12264150943396225,2026
695657,"Montgomery, Colson",111,0.3333333333333333,0.6666666666666666,0.36036036036036034,0.1981981981981982,0.10810810810810811,0.5225225225225225,0.3063063063063063,0.17117117117117117,0.23423423423423423,0.08108108108108109,0.018018018018018018,0.2882882882882883,0.2252252252252252,0.15315315315315314,2026
683146,"Baty, Brett",101,0.45544554455445546,0.5445544554455446,0.22772277227722773,0.26732673267326734,0.04950495049504951,0.39603960396039606,0.3465346534653465,0.25742574257425743,0.25742574257425743,0.15841584158415842,0.039603960396039604,0.13861386138613863,0.1881188118811881,0.21782178217821782,2026
666182,"Bichette, Bo",164,0.5121951219512195,0.48780487804878053,0.23170731707317074,0.23170731707317074,0.024390243902439025,0.20121951219512196,0.39634146341463417,0.4024390243902439,0.12804878048780488,0.24390243902439024,0.1402439024390244,0.07317073170731708,0.15243902439024393,0.2621951219512195,2026
