batter,PA_apr,wOBA,xwOBA_curr,xwOBA_fix,HR_apr,year
541645,75,0.23405797101449274,0.2762087562582345,0.2762087562582345,1.0,2022
542194,45,0.34342105263157896,0.31150343811598713,0.31150343811598713,0.0,2022
542208,2,,0.45,0.45,0.0,2022
542255,7,,0.19999999999999998,0.19999999999999998,0.0,2022
542303,106,0.33967391304347827,0.3618998412128806,0.3527762348395892,4.0,2022
542340,69,0.34561403508771926,0.2654280193236715,0.2654280193236715,0.0,2022
542364,71,0.35363636363636364,0.2890460417678485,0.2890460417678485,0.0,2022
542583,88,0.32195121951219513,0.30535576883316506,0.30026072751085103,2.0,2022
542932,34,0.52,0.39813202614379084,0.39813202614379084,0.0,2022
542963,3,,0.3,0.3,0.0,2022
543063,91,0.3802469135802469,0.3260289804807355,0.3184141898659449,2.0,2022
543068,98,0.4395348837209302,0.3891510204081633,0.36553624548383945,7.0,2022
543089,7,,0.2285714285714286,0.2285714285714286,0.0,2022
543105,47,0.3027777777777778,0.3535664154846335,0.31414088356973996,2.0,2022
543228,34,0.42857142857142855,0.37234640522875817,0.3576460375816993,1.0,2022
543257,84,0.373943661971831,0.30332610544217686,0.30332610544217686,0.0,2022
543281,48,0.29,0.31524126683501685,0.31524126683501685,0.0,2022
543305,74,0.42083333333333334,0.3508580611861862,0.33241114998927496,1.0,2022
543308,5,,0.0,0.0,0.0,2022
543309,58,0.374468085106383,0.3527692307692308,0.3527692307692308,3.0,2022
543333,91,0.47750000000000004,0.3609125457875458,0.33732149260995414,3.0,2022
543432,1,,0.0,0.0,0.0,2022
543510,55,0.29791666666666666,0.27418719008264464,0.27418719008264464,1.0,2022
543543,65,0.2681818181818182,0.2869715034965035,0.2742772066313392,2.0,2022
543592,80,0.3316901408450704,0.3367844223484848,0.33108166811119666,1.0,2022
543685,94,0.43963414634146336,0.4264179091887051,0.40212505491331363,3.0,2022
543760,104,0.26881720430107525,0.26038152017587113,0.26038152017587113,1.0,2022
543768,27,0.20526315789473684,0.209,0.209,0.0,2022
543807,100,0.46629213483146065,0.40557188311688314,0.35908378671165436,7.0,2022
543829,11,1.7333333333333334,0.49518181818181817,0.49518181818181817,0.0,2022
543877,56,0.248,0.2684212662337662,0.2516278409090909,1.0,2022
543939,87,0.29802631578947364,0.2526257982120051,0.2526257982120051,0.0,2022
544369,69,0.38571428571428573,0.261951690821256,0.261951690821256,0.0,2022
544725,56,0.2193877551020408,0.2787,0.25818145604395604,2.0,2022
545121,11,,0.4227272727272728,0.4227272727272728,0.0,2022
545341,74,0.4171641791044776,0.31786486486486487,0.30591463804229757,2.0,2022
545350,47,0.22875,0.21539228723404255,0.21539228723404255,0.0,2022
545358,57,0.369,0.3563879012691303,0.3376864740557767,2.0,2022
545361,83,0.4986842105263158,0.4651143079612881,0.45368331590796845,5.0,2022
546318,20,0.5475,0.422259375,0.37491093750000004,2.0,2022
546990,4,0.225,0.034,0.034,0.0,2022
546994,10,,0.28500000000000003,0.28500000000000003,0.0,2022
547172,1,,0.0,0.0,0.0,2022
547173,20,0.43,0.2939,0.2939,0.0,2022
547180,105,0.4579787234042553,0.47205239851762076,0.4448062609514832,7.0,2022
547379,63,0.3228070175438596,0.2830006613756614,0.27085831626557433,2.0,2022
547989,91,0.3871794871794872,0.4120319441114557,0.40091684492492796,2.0,2022
553869,69,0.3586206896551724,0.32148866349186717,0.2920473449354591,2.0,2022
553882,57,0.35200000000000004,0.287491759702286,0.2794878941060921,2.0,2022
553902,2,,0.0,0.0,0.0,2022
553993,96,0.37411764705882355,0.35249617918973386,0.3413984712764275,4.0,2022
570481,3,,0.3,0.3,0.0,2022
570482,82,0.4119402985074627,0.4031610585047027,0.3902830097242149,2.0,2022
570560,8,,0.49375,0.49375,0.0,2022
570731,91,0.22987012987012986,0.26077224017812256,0.2504284901781225,1.0,2022
571448,86,0.51625,0.42459698065272616,0.3761583046484979,5.0,2022
571466,52,0.39999999999999997,0.2583076923076923,0.2583076923076923,0.0,2022
571602,21,0.4807692307692308,0.3454761904761905,0.3384591836734694,1.0,2022
571657,91,0.36890243902439024,0.3243158316779006,0.3243158316779006,1.0,2022
571679,1,,0.9,0.9,0.0,2022
571740,5,,0.18,0.18,0.0,2022
571745,44,0.37083333333333335,0.34867348484848487,0.33757040043290043,3.0,2022
571771,106,0.32074468085106383,0.32410854821802937,0.3096808752620545,1.0,2022
571875,3,,0.0,0.0,0.0,2022
571912,4,0.3125,0.21825,0.21825,0.0,2022
571970,92,0.31851851851851853,0.34811869934961875,0.3288717651244237,2.0,2022
571976,68,0.2801724137931034,0.20188462042571037,0.20188462042571037,0.0,2022
571980,77,0.37016129032258066,0.3595595950102529,0.3335760993392572,3.0,2022
572008,30,0.18571428571428572,0.1266,0.1266,0.0,2022
572039,46,0.5484375,0.39845652173913043,0.3957960358056266,1.0,2022
572041,33,0.275,0.22370396270396273,0.22370396270396273,0.0,2022
572191,71,0.3716666666666667,0.3568896960711638,0.34572373362984926,2.0,2022
572204,6,0.26666666666666666,0.24766666666666667,0.24766666666666667,0.0,2022
572228,64,0.3490740740740741,0.2892317761156187,0.2892317761156187,0.0,2022
572233,94,0.35240963855421686,0.3976248480811523,0.37949338911458685,6.0,2022
572287,57,0.2467391304347826,0.28169372294372297,0.26515229994177364,3.0,2022
572365,4,,0.175,0.175,0.0,2022
572761,6,,0.26666666666666666,0.26666666666666666,0.0,2022
572816,45,0.24390243902439024,0.2719520467836257,0.2719520467836257,0.0,2022
572863,18,0.48636363636363633,0.2907666666666667,0.2907666666666667,0.0,2022
573131,98,0.24615384615384614,0.3012824384515711,0.3012824384515711,0.0,2022
573262,56,0.38299999999999995,0.384762925442613,0.3821315478915926,2.0,2022
575929,89,0.41392405063291143,0.3617025253109162,0.3561773041777582,3.0,2022
578428,78,0.42857142857142855,0.2933974358974359,0.2933974358974359,0.0,2022
591720,5,,0.43,0.43,0.0,2022
592178,78,0.4115384615384615,0.3062982571271193,0.3062982571271193,0.0,2022
592192,71,0.3944444444444445,0.3076854460093897,0.3076854460093897,0.0,2022
592200,38,0.30000000000000004,0.22835684210526316,0.22835684210526316,0.0,2022
592206,106,0.42692307692307696,0.37046202629056746,0.356862904173167,3.0,2022
592273,63,0.4811320754716981,0.48109956372531126,0.4516904212804545,5.0,2022
592325,77,0.32384615384615384,0.34592306314375276,0.3323485788045626,1.0,2022
592348,31,0.22321428571428573,0.31301518026565467,0.31301518026565467,0.0,2022
592450,95,0.5108433734939759,0.49554903755861945,0.46943572137341955,8.0,2022
592518,105,0.5170212765957447,0.40770719233147806,0.3810562088704946,5.0,2022
592567,55,0.36625,0.2950295454545454,0.2950295454545454,0.0,2022
592622,1,,0.0,0.0,0.0,2022
592626,61,0.5145454545454545,0.4831454657819412,0.44766946770594307,6.0,2022
592663,95,0.4298780487804878,0.34179277904907196,0.341397211182036,1.0,2022
592669,88,0.3775,0.3435120121671258,0.31069982363199516,5.0,2022
592696,61,0.1704081632653061,0.204264116575592,0.204264116575592,0.0,2022
592714,4,,0.5375,0.5375,0.0,2022
592885,97,0.37586206896551727,0.3643352613856302,0.35998915630817274,3.0,2022
593160,91,0.20773809523809522,0.3002212768184197,0.3002212768184197,0.0,2022
593428,92,0.4186046511627907,0.3448687253583564,0.3353897955924701,1.0,2022
